,task_name,cam_type,epochs,done_count,avg_min_distance,avg_final_distance,dataset_type,seed,config,agent,error
18,ReachObs_Random,wrist+wrist_depth,100,3,0.212158093405212,0.22964356584842616,demo,3790,FuseConfig.Wfilm_D_LATE,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D_LATE-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
19,ReachObs_Random,wrist+wrist_depth,200,1,0.3219810694640374,0.5796414680759365,demo,3790,FuseConfig.Wfilm_D_LATE,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D_LATE-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
20,ReachObs_Random,wrist+wrist_depth,500,1,0.24306814889517447,0.326373405676906,demo,3790,FuseConfig.Wfilm_D_LATE,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D_LATE-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
21,ReachObs_Random,wrist+wrist_depth,1000,4,0.264194472831039,0.34799854139398084,demo,3790,FuseConfig.Wfilm_D_LATE,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D_LATE-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
22,ReachObs_Random,wrist+wrist_depth,2000,0,0.3659106870555825,0.5048337146973584,demo,3790,FuseConfig.Wfilm_D_LATE,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D_LATE-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
23,ReachObs_Random,wrist+wrist_depth,5000,0,0.3830511127134233,0.47182319177223003,demo,3790,FuseConfig.Wfilm_D_LATE,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D_LATE-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
